"","id","nm","lat","lon","countryCode","cityid","g","dt_txt","temp","pressure","humidity","temp_min","temp_max","weather_id","weather_main","weather_description","weather_icon","wind_speed","wind_deg","clouds_all","visibility","dt","name","coord_lon","coord_lat","sys_country","sys_timezone","sys_sunrise","sys_sunset","feels_like","sea_level","grnd_level"
"11",4014338,"Chihuahua",28.633329,-106.083328,"MX","MXchihuahua",11,"2020-04-21 19:15:34",306.15,1014,6,306.15,306.15,803,"Clouds","broken clouds","04d",2.1,100,75,16093,1587514534,"Chihuahua",-106.08,28.63,"MX",-21600,1587472313,1587519211,301.67,NA,NA
"12",4005539,"Guadalajara",20.66667,-103.333328,"MX","MXguadalajara",12,"2020-04-21 19:15:34",306.57,1017,9,304.26,308.71,800,"Clear","clear sky","01d",7.2,310,5,12874,1587514534,"Guadalajara",-103.33,20.67,"MX",-18000,1587472169,1587518036,299.05,NA,NA
"13",3988086,"Saltillo",25.41667,-101,"MX","MXsaltillo",13,"2020-04-21 19:15:34",301.77,1016,27,300.37,304.15,803,"Clouds","broken clouds","04d",7.7,40,75,16093,1587514534,"Saltillo",-101,25.42,"MX",-18000,1587471311,1587517775,295.86,NA,NA
"14",3526700,"Iztacalco",19.396669,-99.084717,"MX","MXiztacalco",14,"2020-04-21 19:15:04",299.4,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514504,"Iztacalco",-99.08,19.4,"MX",-18000,1587471226,1587516939,295.9,NA,NA
"15",3526683,"Iztapalapa",19.35111,-99.051941,"MX","MXiztapalapa",15,"2020-04-21 19:15:04",299.4,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514504,"Iztapalapa",-99.05,19.35,"MX",-18000,1587471221,1587516929,295.9,NA,NA
"16",3515428,"Tlalpan",19.283331,-99.166672,"MX","MXtlalpan",16,"2020-04-21 19:15:00",299.37,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514500,"Tlalpan",-99.17,19.28,"MX",-18000,1587471254,1587516954,295.86,NA,NA
"17",4011743,"Durango",24.033331,-104.666672,"MX","MXdurango",17,"2020-04-21 19:15:34",304.42,1018,5,302.59,307.15,803,"Clouds","broken clouds","04d",3.6,180,75,22530,1587514534,"Durango",-104.67,24.03,"MX",-18000,1587472281,1587518566,298.65,NA,NA
"18",3531732,"Campeche",19.85,-90.533333,"MX","MXcampeche",18,"2020-04-21 19:15:04",303.15,1009,74,303.15,303.15,800,"Clear","clear sky","01d",9.3,320,5,9656,1587514504,"Campeche",-90.53,19.85,"MX",-18000,1587469148,1587514913,302.97,NA,NA
"19",3815415,"Tlaxcala",19.31389,-98.241669,"MX","MXtlaxcala",19,"2020-04-21 19:15:23",299.15,1023,29,299.15,299.15,802,"Clouds","scattered clouds","03d",4.1,200,40,11265,1587514523,"Tlaxcala",-98.24,19.31,"MX",-18000,1587471029,1587516732,295.49,NA,NA
"20",3995523,"Monclova",26.9,-101.416672,"MX","MXmonclova",20,"2020-04-21 19:15:34",307.59,1004,38,307.59,307.59,803,"Clouds","broken clouds","04d",1.79,324,82,NA,1587514534,"Monclova",-101.42,26.9,"MX",-18000,1587471314,1587517974,309.15,NA,NA
"21",4019233,"Aguascalientes",21.883329,-102.300003,"MX","MXaguascalientes",1,"2020-04-21 19:15:34",306.15,1020,8,306.15,306.15,802,"Clouds","scattered clouds","03d",3.6,170,40,14484,1587514534,"Aguascalientes",-102.3,21.88,"MX",-18000,1587471848,1587517862,300.95,NA,NA
"22",3979844,"Zacatecas",22.775591,-102.572182,"MX","MXzacatecas",2,"2020-04-21 19:15:34",303.15,1021,5,303.15,303.15,802,"Clouds","scattered clouds","03d",4.88,241,40,16093,1587514534,"Zacatecas",-102.57,22.78,"MX",-18000,1587471857,1587517983,296.43,NA,NA
"23",3514785,"Venustiano Carranza",16.35,-92.550003,"MX","MXvenustiano carranza",3,"2020-04-21 19:15:00",310.15,1009,27,310.15,310.15,803,"Clouds","broken clouds","04d",4.6,310,75,8047,1587514500,"Venustiano Carranza",-92.55,16.35,"MX",-18000,1587469837,1587515194,308.5,NA,NA
"24",3532497,"Azcapotzalco",19.48889,-99.183609,"MX","MXazcapotzalco",4,"2020-04-21 19:15:04",299.37,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514504,"Azcapotzalco",-99.18,19.49,"MX",-18000,1587471244,1587516968,295.86,NA,NA
"25",4005270,"Guanajuato",21.018579,-101.259102,"MX","MXguanajuato",5,"2020-04-21 19:15:34",306.15,1020,13,306.15,306.15,802,"Clouds","scattered clouds","03d",1.84,82,40,16093,1587514534,"Guanajuato",-101.26,21.02,"MX",-18000,1587471651,1587517560,303.01,NA,NA
"26",3520339,"Reynosa",26.08333,-98.283333,"MX","MXreynosa",6,"2020-04-21 19:15:00",302.76,1009,62,301.48,304.15,804,"Clouds","overcast clouds","04d",6.2,140,90,6437,1587514500,"Reynosa",-98.28,26.08,"MX",-18000,1587470615,1587517165,302.88,NA,NA
"27",3988214,"Salamanca",20.566669,-101.199997,"MX","MXsalamanca",7,"2020-04-21 19:15:34",306.15,1020,13,306.15,306.15,802,"Clouds","scattered clouds","03d",1.85,108,40,16093,1587514534,"Salamanca",-101.2,20.57,"MX",-18000,1587471664,1587517518,303.01,NA,NA
"28",3526621,"Jalapa",16.5,-95.466667,"MX","MXjalapa",8,"2020-04-21 19:15:04",305.66,1010,51,305.66,305.66,800,"Clear","clear sky","01d",2.56,117,0,NA,1587514504,"Jalapa",-95.47,16.5,"MX",-18000,1587470529,1587515903,308.07,1010,994
"29",3530517,"Coatzacoalcos",18.15,-94.416672,"MX","MXcoatzacoalcos",9,"2020-04-21 19:15:04",309.15,1006,44,309.15,309.15,802,"Clouds","scattered clouds","03d",5.1,360,40,9656,1587514504,"Coatzacoalcos",-94.42,18.15,"MX",-18000,1587470181,1587515747,310.17,NA,NA
"30",4000900,"La Paz",24.16667,-110.300003,"MX","MXla paz",10,"2020-04-21 19:15:34",302.48,1013,39,301.15,303.71,802,"Clouds","scattered clouds","03d",6.2,330,40,16093,1587514534,"La Paz",-110.3,24.17,"MX",-21600,1587473623,1587519927,299.38,NA,NA
"31",4014875,"Celaya",20.51667,-100.816673,"MX","MXcelaya",11,"2020-04-21 19:15:34",306.15,1020,15,306.15,306.15,802,"Clouds","scattered clouds","03d",4.1,250,40,16093,1587514534,"Celaya",-100.82,20.52,"MX",-18000,1587471576,1587517424,301.76,NA,NA
"32",3996069,"Mexicali",32.651939,-115.46833,"MX","MXmexicali",12,"2020-04-21 19:15:34",302.15,1013,20,301.15,303.15,800,"Clear","clear sky","01d",4.6,340,1,16093,1587514534,"Mexicali",-115.47,32.65,"MX",-25200,1587474272,1587521759,297.57,NA,NA
"33",3526485,"Jiutepec",18.866671,-99.183327,"MX","MXjiutepec",13,"2020-04-21 19:15:04",307.15,1015,24,307.15,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514504,"Jiutepec",-99.18,18.87,"MX",-18000,1587471281,1587516932,305.53,NA,NA
"34",3516355,"Tampico",22.216669,-97.849998,"MX","MXtampico",14,"2020-04-21 19:15:00",301.15,1007,83,301.15,301.15,801,"Clouds","few clouds","02d",3.6,130,20,6437,1587514500,"Tampico",-97.85,22.22,"MX",-18000,1587470759,1587516815,304.95,NA,NA
"35",4005492,"Guadalupe",25.683331,-100.25,"MX","MXguadalupe",15,"2020-04-21 19:15:34",304.34,1008,49,303.15,306.15,801,"Clouds","few clouds","02d",6.2,80,20,8047,1587514534,"Guadalupe",-100.25,25.68,"MX",-18000,1587471114,1587517612,303.32,NA,NA
"36",3991328,"Puerto Vallarta",20.620411,-105.230659,"MX","MXpuerto vallarta",16,"2020-04-21 19:15:34",297.09,1012,73,297.04,297.15,803,"Clouds","broken clouds","04d",5.1,230,75,24140,1587514534,"Puerto Vallarta",-105.23,20.62,"MX",-18000,1587472628,1587518489,296.66,NA,NA
"37",4018390,"Apodaca",25.76667,-100.199997,"MX","MXapodaca",17,"2020-04-21 19:15:34",304.89,1008,49,303.15,306.15,801,"Clouds","few clouds","02d",6.2,80,20,8047,1587514534,"Apodaca",-100.2,25.77,"MX",-18000,1587471096,1587517606,304.1,NA,NA
"38",3991043,"Ramos Arizpe",25.549999,-100.966667,"MX","MXramos arizpe",18,"2020-04-21 19:15:34",304.15,1016,27,304.15,304.15,803,"Clouds","broken clouds","04d",7.7,40,75,16093,1587514534,"Ramos Arizpe",-100.97,25.55,"MX",-18000,1587471296,1587517776,298.75,NA,NA
"39",3522307,"Orizaba",18.85,-97.099998,"MX","MXorizaba",19,"2020-04-21 19:15:04",300.98,1010,30,300.98,300.98,800,"Clear","clear sky","01d",2.76,96,9,NA,1587514504,"Orizaba",-97.1,18.85,"MX",-18000,1587470783,1587516431,298.74,1010,879
"40",3522210,"Pachuca de Soto",20.11697,-98.733292,"MX","MXpachuca de soto",20,"2020-04-21 19:15:04",295.78,1010,22,295.78,295.78,803,"Clouds","broken clouds","04d",5.11,49,64,NA,1587514504,"Pachuca de Soto",-98.73,20.12,"MX",-18000,1587471099,1587516898,290.19,1010,769
"41",4004330,"Irapuato",20.683331,-101.349998,"MX","MXirapuato",1,"2020-04-21 19:15:34",306.15,1020,13,306.15,306.15,802,"Clouds","scattered clouds","03d",0.76,60,40,16093,1587514534,"Irapuato",-101.35,20.68,"MX",-18000,1587471693,1587517561,303.77,NA,NA
"42",3526957,"Huehuetoca",19.84889,-99.20417,"MX","MXhuehuetoca",2,"2020-04-21 19:15:04",298.98,1023,30,294.15,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514504,"Huehuetoca",-99.2,19.85,"MX",-18000,1587471228,1587516995,295.39,NA,NA
"43",4018582,"Ameca",20.549999,-104.033333,"MX","MXameca",3,"2020-04-21 19:15:34",304.26,1005,21,304.26,304.26,804,"Clouds","overcast clouds","04d",4.47,292,95,NA,1587514534,"Ameca",-104.03,20.55,"MX",-18000,1587472344,1587518196,300.25,NA,NA
"44",3523303,"Metepec",19.253611,-99.60778,"MX","MXmetepec",4,"2020-04-21 19:15:04",294.15,1027,40,294.15,294.15,803,"Clouds","broken clouds","04d",2.6,250,75,9656,1587514504,"Metepec",-99.61,19.25,"MX",-18000,1587471362,1587517057,291.6,NA,NA
"45",3521051,"Puente de Ixtla",18.614719,-99.318062,"MX","MXpuente de ixtla",5,"2020-04-21 19:15:00",308.27,1015,24,307.15,309.26,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514500,"Puente de Ixtla",-99.32,18.61,"MX",-18000,1587471330,1587516950,306.92,NA,NA
"46",3516266,"Tapachula",14.9,-92.283333,"MX","MXtapachula",6,"2020-04-21 19:15:00",304.15,1010,66,304.15,304.15,801,"Clouds","few clouds","02d",3.6,290,20,12874,1587514500,"Tapachula",-92.28,14.9,"MX",-18000,1587469854,1587515047,307.38,NA,NA
"47",3988333,"Sabinas",27.85,-101.116669,"MX","MXsabinas",7,"2020-04-21 19:15:34",305.47,1008,44,305.47,305.47,804,"Clouds","overcast clouds","04d",8.06,108,90,NA,1587514534,"Sabinas",-101.12,27.85,"MX",-18000,1587471177,1587517966,302.83,1008,970
"48",3514876,"Valladolid",20.68812,-88.199364,"MX","MXvalladolid",8,"2020-04-21 19:15:00",304.67,1011,43,304.67,304.67,800,"Clear","clear sky","01n",3.47,108,6,NA,1587514500,"Valladolid",-88.2,20.69,"MX",-18000,1587468538,1587514405,304.78,1011,1008
"49",3982266,"Tecate",32.566669,-116.633331,"MX","MXtecate",9,"2020-04-21 19:15:34",291.86,1017,59,291.15,292.59,801,"Clouds","few clouds","02d",4.1,280,21,NA,1587514534,"Tecate",-116.63,32.57,"MX",-25200,1587474556,1587522031,289.18,NA,NA
"50",3515904,"Tepeaca",18.966669,-97.900002,"MX","MXtepeaca",10,"2020-04-21 19:15:00",300.4,1023,29,299.15,301.48,802,"Clouds","scattered clouds","03d",4.1,200,40,11265,1587514500,"Tepeaca",-97.9,18.97,"MX",-18000,1587470968,1587516630,296.98,NA,NA
"51",3532792,"Apizaco",19.41667,-98.150002,"MX","MXapizaco",11,"2020-04-21 19:15:04",299.15,1023,29,299.15,299.15,802,"Clouds","scattered clouds","03d",4.1,200,40,11265,1587514504,"Apizaco",-98.15,19.42,"MX",-18000,1587471001,1587516717,295.49,NA,NA
"52",3980605,"Valle de Santiago",20.383329,-101.199997,"MX","MXvalle de santiago",12,"2020-04-21 19:15:34",303.15,1019,33,303.15,303.15,802,"Clouds","scattered clouds","03d",5.7,160,40,11265,1587514534,"Valle de Santiago",-101.2,20.38,"MX",-18000,1587471675,1587517507,299.77,NA,NA
"53",3533005,"Altamira",22.4,-97.916672,"MX","MXaltamira",13,"2020-04-21 19:15:04",301.55,1007,83,301.15,302.04,801,"Clouds","few clouds","02d",3.6,130,20,6437,1587514504,"Altamira",-97.92,22.4,"MX",-18000,1587470765,1587516843,305.59,NA,NA
"54",4002224,"Lagos de Moreno",21.35,-101.916672,"MX","MXlagos de moreno",14,"2020-04-21 19:15:34",306.15,1020,8,306.15,306.15,802,"Clouds","scattered clouds","03d",3.6,170,40,14484,1587514534,"Lagos de Moreno",-101.92,21.35,"MX",-18000,1587471789,1587517738,300.95,NA,NA
"55",3981885,"Tequila",20.883329,-103.833328,"MX","MXtequila",15,"2020-04-21 19:15:34",304.44,1005,21,304.26,304.82,804,"Clouds","overcast clouds","04d",4.47,292,98,NA,1587514534,"Tequila",-103.83,20.88,"MX",-18000,1587472276,1587518168,300.47,NA,NA
"56",3526682,"Ixtapaluca",19.316669,-98.883331,"MX","MXixtapaluca",16,"2020-04-21 19:15:04",299.38,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514504,"Ixtapaluca",-98.88,19.32,"MX",-18000,1587471182,1587516886,295.87,NA,NA
"57",3827586,"Melchor Ocampo",19.69972,-99.147499,"MX","MXmelchor ocampo",17,"2020-04-21 19:15:23",299.38,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514523,"Melchor Ocampo",-99.15,19.7,"MX",-18000,1587471225,1587516974,295.87,NA,NA
"58",3514437,"Xochitepec",18.783331,-99.23333,"MX","MXxochitepec",18,"2020-04-21 19:15:00",307.15,1015,24,307.15,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514500,"Xochitepec",-99.23,18.78,"MX",-18000,1587471298,1587516938,305.53,NA,NA
"59",3527879,"Emiliano Zapata",18.83333,-99.183327,"MX","MXemiliano zapata",19,"2020-04-21 19:15:04",307.15,1015,24,307.15,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514504,"Emiliano Zapata",-99.18,18.83,"MX",-18000,1587471283,1587516929,305.53,NA,NA
"60",3516035,"Temixco",18.85,-99.23333,"MX","MXtemixco",20,"2020-04-21 19:15:00",307.15,1015,24,307.15,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514500,"Temixco",-99.23,18.85,"MX",-18000,1587471294,1587516943,305.53,NA,NA
"61",4005219,"Guasave",25.566669,-108.449997,"MX","MXguasave",1,"2020-04-21 19:15:34",304.26,1007,38,304.26,304.26,803,"Clouds","broken clouds","04d",0.89,247,56,NA,1587514534,"Guasave",-108.45,25.57,"MX",-21600,1587473088,1587519573,305.29,NA,NA
"62",3526798,"Iguala de la Independencia",18.35,-99.533333,"MX","MXiguala de la independencia",2,"2020-04-21 19:15:04",309.26,1003,23,309.26,309.26,500,"Rain","light rain","10d",4.02,236,55,NA,1587514504,"Iguala de la Independencia",-99.53,18.35,"MX",-18000,1587471396,1587516985,306.97,NA,NA
"63",3523791,"Macuspana",17.76667,-92.599998,"MX","MXmacuspana",3,"2020-04-21 19:15:04",306.15,1008,63,306.15,306.15,721,"Haze","haze","50d",4.1,340,5,4828,1587514504,"Macuspana",-92.6,17.77,"MX",-18000,1587469767,1587515288,309.7,NA,NA
"64",3514321,"Yautepec",18.88188,-99.067146,"MX","MXyautepec",4,"2020-04-21 19:15:00",307.15,1015,24,307.15,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514500,"Yautepec",-99.07,18.88,"MX",-18000,1587471254,1587516906,305.53,NA,NA
"65",3532530,"Ayala",18.75,-98.98333,"MX","MXayala",5,"2020-04-21 19:15:04",307.15,1015,24,307.15,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514504,"Ayala",-98.98,18.75,"MX",-18000,1587471240,1587516877,305.53,NA,NA
"66",4018127,"Arteaga",25.466669,-100.849998,"MX","MXarteaga",6,"2020-04-21 19:15:34",301.85,1016,27,300.37,304.15,803,"Clouds","broken clouds","04d",7.7,40,75,16093,1587514534,"Arteaga",-100.85,25.47,"MX",-18000,1587471272,1587517742,295.96,NA,NA
"67",3515942,"Teoloyucan",19.74556,-99.183327,"MX","MXteoloyucan",7,"2020-04-21 19:15:00",299.38,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514500,"Teoloyucan",-99.18,19.75,"MX",-18000,1587471229,1587516984,295.87,NA,NA
"68",3516271,"Tantoyuca",21.35,-98.23333,"MX","MXtantoyuca",8,"2020-04-21 19:15:00",304.51,1009,62,304.51,304.51,802,"Clouds","scattered clouds","03d",5.58,95,31,NA,1587514500,"Tantoyuca",-98.23,21.35,"MX",-18000,1587470904,1587516853,305.95,1009,992
"69",3815326,"Ixtenco",19.25,-97.893059,"MX","MXixtenco",9,"2020-04-21 19:15:23",299.15,1023,29,299.15,299.15,802,"Clouds","scattered clouds","03d",4.1,200,40,11265,1587514523,"Ixtenco",-97.89,19.25,"MX",-18000,1587470949,1587516645,295.49,NA,NA
"70",3526952,"Huejutla de Reyes",21.133329,-98.416672,"MX","MXhuejutla de reyes",10,"2020-04-21 19:15:04",305.13,1009,57,305.13,305.13,801,"Clouds","few clouds","02d",4.52,91,24,NA,1587514504,"Huejutla de Reyes",-98.42,21.13,"MX",-18000,1587470963,1587516885,306.87,1009,984
"71",3521628,"Perote",19.566669,-97.23333,"MX","MXperote",11,"2020-04-21 19:15:00",292.26,1010,35,292.26,292.26,500,"Rain","light rain","10d",3.28,105,43,NA,1587514500,"Perote",-97.23,19.57,"MX",-18000,1587470772,1587516505,288.51,1010,767
"72",3532964,"Alvarado",18.76667,-95.76667,"MX","MXalvarado",12,"2020-04-21 19:15:04",304.07,1008,55,303.15,305.15,800,"Clear","clear sky","01d",4.6,70,5,9656,1587514504,"Alvarado",-95.77,18.77,"MX",-18000,1587470469,1587516107,304.94,NA,NA
"73",3516923,"Santiago Suchilquitongo",17.25,-96.883331,"MX","MXsantiago suchilquitongo",13,"2020-04-21 19:15:00",306.15,1018,10,306.15,306.15,803,"Clouds","broken clouds","04d",3.6,100,75,11265,1587514500,"Santiago Suchilquitongo",-96.88,17.25,"MX",-18000,1587470824,1587516285,301.28,NA,NA
"74",3518129,"San Pablo Huitzo",17.25,-96.866669,"MX","MXsan pablo huitzo",14,"2020-04-21 19:15:00",306.15,1018,10,306.15,306.15,803,"Clouds","broken clouds","04d",3.6,100,75,11265,1587514500,"San Pablo Huitzo",-96.87,17.25,"MX",-18000,1587470821,1587516283,301.28,NA,NA
"75",3801596,"Guadalupe Etla",17.171671,-96.80056,"MX","MXguadalupe etla",15,"2020-04-21 19:15:23",306.15,1018,10,306.15,306.15,803,"Clouds","broken clouds","04d",3.6,100,75,11265,1587514523,"Guadalupe Etla",-96.8,17.17,"MX",-18000,1587470809,1587516261,301.28,NA,NA
"76",3517742,"Chiautempan",19.316669,-98.183327,"MX","MXchiautempan",16,"2020-04-21 19:15:00",299.15,1023,29,299.15,299.15,802,"Clouds","scattered clouds","03d",4.1,200,40,11265,1587514500,"Chiautempan",-98.18,19.32,"MX",-18000,1587471014,1587516718,295.49,NA,NA
"77",3530908,"Chignahuapan",19.83333,-98.033333,"MX","MXchignahuapan",17,"2020-04-21 19:15:04",293.58,1010,36,293.58,293.58,500,"Rain","light rain","10d",2.92,64,58,NA,1587514504,"Chignahuapan",-98.03,19.83,"MX",-18000,1587470948,1587516713,290.38,1010,778
"78",3515902,"Tepeapulco",19.783331,-98.550003,"MX","MXtepeapulco",18,"2020-04-21 19:15:00",299.46,1023,30,298.71,300.15,804,"Clouds","overcast clouds","04d",4.1,180,90,11265,1587514500,"Tepeapulco",-98.55,19.78,"MX",-18000,1587471076,1587516835,295.97,NA,NA
"79",3815363,"Xicohtzinco",19.173611,-98.23333,"MX","MXxicohtzinco",19,"2020-04-21 19:15:23",299.15,1023,29,299.15,299.15,802,"Clouds","scattered clouds","03d",4.1,200,40,11265,1587514523,"Xicohtzinco",-98.23,19.17,"MX",-18000,1587471035,1587516721,295.49,NA,NA
"80",3815324,"Huamantla",19.315281,-97.925003,"MX","MXhuamantla",20,"2020-04-21 19:15:23",299.15,1023,29,299.15,299.15,802,"Clouds","scattered clouds","03d",4.1,200,40,11265,1587514523,"Huamantla",-97.93,19.32,"MX",-18000,1587470954,1587516658,295.49,NA,NA
"81",3522164,"Palenque",17.51667,-91.966667,"MX","MXpalenque",1,"2020-04-21 19:15:04",312.15,1003,31,312.15,312.15,721,"Haze","haze","50d",2.6,20,5,4828,1587514504,"Palenque",-91.97,17.52,"MX",-18000,1587469630,1587515122,313.45,NA,NA
"82",3527543,"Frontera Comalapa",15.65,-92.133331,"MX","MXfrontera comalapa",2,"2020-04-21 19:15:04",302.2,1011,38,302.2,302.2,500,"Rain","light rain","10d",0.62,78,43,NA,1587514504,"Frontera Comalapa",-92.13,15.65,"MX",-18000,1587469776,1587515053,302.79,1011,935
"83",3530385,"Comalcalco",18.26667,-93.216667,"MX","MXcomalcalco",3,"2020-04-21 19:15:04",306.15,1008,63,306.15,306.15,721,"Haze","haze","50d",4.1,340,5,4828,1587514504,"Comalcalco",-93.22,18.27,"MX",-18000,1587469887,1587515466,309.7,NA,NA
"84",3522865,"Nacajuca",18.133329,-93.01667,"MX","MXnacajuca",4,"2020-04-21 19:15:04",306.15,1008,63,306.15,306.15,721,"Haze","haze","50d",4.1,340,5,4828,1587514504,"Nacajuca",-93.02,18.13,"MX",-18000,1587469847,1587515410,309.7,NA,NA
"85",3526908,"Huimanguillo",17.85,-93.383331,"MX","MXhuimanguillo",5,"2020-04-21 19:15:04",306.15,1008,63,306.15,306.15,721,"Haze","haze","50d",4.1,340,5,4828,1587514504,"Huimanguillo",-93.38,17.85,"MX",-18000,1587469949,1587515480,309.7,NA,NA
"86",3516499,"Suchiapa",16.616671,-93.083328,"MX","MXsuchiapa",6,"2020-04-21 19:15:00",310.15,1009,27,310.15,310.15,803,"Clouds","broken clouds","04d",4.6,310,75,8047,1587514500,"Suchiapa",-93.08,16.62,"MX",-18000,1587469949,1587515337,308.5,NA,NA
"87",3520020,"Salto de Agua",17.616671,-92.366669,"MX","MXsalto de agua",7,"2020-04-21 19:15:00",310.05,1003,31,306.15,312.15,721,"Haze","haze","50d",2.6,20,5,4828,1587514500,"Salto de Agua",-92.37,17.62,"MX",-18000,1587469721,1587515224,310.59,NA,NA
"88",3516439,"Tacotalpa",17.6,-92.816673,"MX","MXtacotalpa",8,"2020-04-21 19:15:00",306.15,1008,63,306.15,306.15,721,"Haze","haze","50d",4.1,340,5,4828,1587514500,"Tacotalpa",-92.82,17.6,"MX",-18000,1587469830,1587515331,309.7,NA,NA
"89",3516210,"Teapa",17.549999,-92.949997,"MX","MXteapa",9,"2020-04-21 19:15:00",306.15,1008,63,306.15,306.15,721,"Haze","haze","50d",4.1,340,5,4828,1587514500,"Teapa",-92.95,17.55,"MX",-18000,1587469864,1587515359,309.7,NA,NA
"90",3515767,"Tetecala",18.716669,-99.400002,"MX","MXtetecala",10,"2020-04-21 19:15:00",307.15,1015,24,307.15,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514500,"Tetecala",-99.4,18.72,"MX",-18000,1587471343,1587516976,305.53,NA,NA
"91",3515384,"Tlapa de Comonfort",17.549999,-98.550003,"MX","MXtlapa de comonfort",11,"2020-04-21 19:15:00",303,1010,27,303,303,803,"Clouds","broken clouds","04d",4.13,209,56,NA,1587514500,"Tlapa de Comonfort",-98.55,17.55,"MX",-18000,1587471207,1587516703,299.84,1010,891
"92",3532603,"Atlatlahucan",18.933331,-98.900002,"MX","MXatlatlahucan",12,"2020-04-21 19:15:04",302.41,1015,24,298.71,307.15,803,"Clouds","broken clouds","04d",2.6,200,75,12874,1587514504,"Atlatlahucan",-98.9,18.93,"MX",-18000,1587471210,1587516868,299.8,NA,NA
